date,home_team,away_team,home_xg,away_xg,home_goals,away_goals,home_npxg,away_npxg,home_ppda,away_ppda
2024-01-31,Liverpool,Chelsea,3.663,0.478,4,1,2.90153,0.477972,10.054054054054054,19.6
2024-02-01,West Ham,Bournemouth,1.313,1.135,1,1,0.551632,1.13487,9.391304347826088,8.096774193548388
2024-02-01,Wolverhampton Wanderers,Manchester United,2.276,3.227,3,4,1.51492,3.22698,15.333333333333334,12.571428571428571
2024-02-03,Everton,Tottenham,3.259,0.922,2,2,3.25881,0.922371,8.242424242424242,5.739130434782608
2024-02-03,Brighton,Crystal Palace,1.926,0.241,4,1,1.92591,0.241137,9.666666666666666,20.35483870967742
2024-02-03,Burnley,Fulham,1.004,1.288,2,2,1.00428,1.28806,15.0,11.1
2024-02-03,Newcastle United,Luton,2.374,2.675,4,4,2.37353,1.91346,6.857142857142857,7.071428571428571
2024-02-03,Sheffield United,Aston Villa,1.528,2.99,0,5,1.52784,2.99015,24.42105263157895,13.714285714285714
2024-02-04,Bournemouth,Nottingham Forest,1.19,0.457,1,1,1.1895,0.456548,6.181818181818182,7.05
2024-02-04,Chelsea,Wolverhampton Wanderers,2.36,2.49,2,4,2.35967,1.72879,8.76,17.736842105263158
2024-02-04,Manchester United,West Ham,0.967,1.181,3,0,0.96721,1.1807,8.84,21.714285714285715
2024-02-04,Arsenal,Liverpool,2.853,0.542,3,1,2.8526,0.542052,9.7,9.619047619047619
2024-02-05,Brentford,Manchester City,0.866,2.108,1,3,0.865741,2.10785,26.0,10.0625
2024-02-10,Manchester City,Everton,1.59,0.192,2,0,1.58971,0.192072,8.380952380952381,25.823529411764707
2024-02-10,Fulham,Bournemouth,1.746,2.606,3,1,1.7456,2.60612,12.61111111111111,7.03125
2024-02-10,Liverpool,Burnley,3.147,1.111,3,1,3.14734,1.11123,4.62962962962963,17.166666666666668
2024-02-10,Luton,Sheffield United,1.762,1.983,1,3,1.00099,1.22166,4.0,14.944444444444445
